user_id,journal,before_after,id,predicted_label,positive_probability
36,"8:00 PM, Just got home from work and feeling the usual mix of exhaustion and relief. The diner was crazy busy tonight, but I managed. After work, I took a short hike to clear my mind and get some exercise. Nature always makes things seem a bit better. Read a few chapters of my book; itï¿½s comforting to escape into someone elseï¿½s world for a while. My latest painting is coming along wellï¿½itï¿½s a forest scene with a lot of greens and browns. Itï¿½s my little piece of serenity. Dad called and asked how Iï¿½m doing, which was nice. Feeling a bit more connected.",0,354,1,0.5316055
36,"7:00 AM, Starting the day with some reading before heading to work. The book I'm on is touching on some deep themes about identity and purpose. Itï¿½s making me think a lot about my own life. Work at the diner is predictable but tiring. The weekends are my time to escape into the wilderness and gather inspiration. Canï¿½t wait to paint more tonight; I have so many ideas floating in my head. Momï¿½s coffee was a nice touch this morning. Feeling a mix of anticipation and unease about the day ahead. Hereï¿½s hoping itï¿½s a good one.",0,355,1,0.7962805
36,"4:30 PM, Wrapping up the day and feeling surprisingly balanced. Work at the diner wasnï¿½t too overwhelming todayï¿½manageable, actually. Afterward, I went on a hike. The fresh air and scenery were invigorating. Came back and started reading a new book on mindfulness, which has been enlightening. Sat down to paint, and it felt like the colors just flowed. My latest piece is almost done, and it captures the tranquility of nature perfectly. Managed to talk to Mom for a bit more than usual. Feeling less anxious and more centered.",1,356,1,0.61494136
36,"9:00 AM, Early morning clarity. Read some more of my mindfulness book before breakfast, and itï¿½s really resonating with me. Heading into work soon, but Iï¿½m not dreading it as much. After work, I plan to explore a new hiking trailï¿½Iï¿½ve heard itï¿½s beautiful. Painting has been incredibly therapeutic lately; itï¿½s like I can pour all my thoughts and feelings onto the canvas. Dadï¿½s been calling more often, which is nice. Feeling a bit more hopeful and grounded. Ready to seize the day.",1,357,1,0.66110957
36,"5:00 PM, Today was surprisingly smooth. Work was steady but not overwhelming. Took a short hike afterward and discovered a new spotï¿½absolutely breathtaking. Read a few more chapters on mindfulnessï¿½the book is really helping me stay present. Painted for a couple of hours and got lost in the colors and patterns. Itï¿½s amazing how calming it is. Mom and I had a nice dinner together and talked about simpler times. Life feels more manageable these days. Feeling optimistic and at peace.",1,358,1,0.70495266
36,"10:00 PM, Another long day, but it wasnï¿½t as draining as usual. The diner was busy, but I managed to stay calm the entire shift. On my hike today, I found inspiration for a new paintingï¿½more abstract this time, with fluid lines and shapes. Dad sent me a message; even a few words from him lift my spirits. Painted for a while after reading some mindfulness tips. It feels like my worries are melting away, little by little. Momï¿½s support means the world. Feeling more balanced and less anxious. Grateful for these peaceful moments.",1,359,1,0.88711387
36,"7:00 AM, Woke up early to enjoy some quiet reading time. The mindfulness book continues to be a source of comfort and insight. Today I have a shift at the diner, but I feel ready to handle it. Looking forward to a hike laterï¿½nature always resets my mind. Last night, I finished my latest painting; it feels like my best work yet. Mom surprised me with breakfast, which was a nice way to start the day. Feeling more in control and ready for whatever comes next. Hereï¿½s to a day of new opportunities and peace.",1,360,1,0.7760835
37,"5:00 PM, Got back home from ballet practice, and Iï¿½m exhausted but happy. Weï¿½re preparing for a recital, and even though itï¿½s a lot of hard work, I love it. Today at school, we had a coding assignment, which was super fun! I love figuring out problems and creating solutions. Mom and Dad always encourage my interests, especially coding. After practice, I read a few chapters of my book. Itï¿½s a mystery novel, and Iï¿½m totally hooked. Dinner is soon, and Iï¿½m looking forward to discussing my day with my parents. Feeling content and supported.",0,361,1,0.617846
37,"7:00 AM, Woke up early to get a head start on my coding project. Mornings are the best time for me to code because itï¿½s so quiet. Heading to school soon, and Iï¿½m excited about the day. We have ballet class in the afternoon, and Iï¿½m looking forward to perfecting my routine. Mom packed my lunch with my favorite snacks, which always puts me in a good mood. Dad promised to help me with a particularly tricky bit of coding tonight. I feel lucky to have such a supportive family. Ready to take on the day!",0,362,1,0.7751198
37,"12:00 PM, Lunchtime at school, and Iï¿½m reading my mystery novel. The plot twists are crazy, and I canï¿½t put it down. This morningï¿½s classes were interesting. We worked on group projects, and I actually enjoyed collaborating on ideas. Ballet practice is later, and Iï¿½m hoping to nail my turns. The coding assignment was challenging, but I managed to complete it. Mom checks in with me often about my schoolwork, which is reassuring. I canï¿½t wait to discuss the story Iï¿½m reading with Dad tonight. Feeling motivated and happy.",0,363,1,0.88610387
37,"6:00 PM, Just finished dinner with my family. We had a great talk about our days. School was alright today. We had a pop quiz in math, which was tough, but I think I did okay. Ballet practice was intense, but Iï¿½m getting better with each session. Came home and worked on some coding puzzles; solving them feels like unlocking a new level in a game. Read a bit before dinner, and Iï¿½m eager to find out what happens next in my book. Feeling relaxed and accomplished. Life feels perfectly balanced right now.",0,364,1,0.7795367
37,"8:00 AM, Another early morning coding session before school. Iï¿½m working on a project that Iï¿½m really excited aboutï¿½I want to create a simple game. Today, we have a science experiment, which should be fun. Ballet practice later as usual, and Iï¿½m determined to get my routine perfect. Last night, Mom and I talked about my future plans, and she was so supportive. Dad helps me find new coding challenges, which is awesome. Feeling a bit anxious but mostly excited for todayï¿½s activities. Time to get ready for school.",0,365,1,0.6425688
